Benchmark Problem,Paradigm,Description,Precision,Hardware,Problem Size,Iterations,Wall Clock Time,CPU Time,Kernel Time,Neighbor Search Time,Position Update Time,Velocity Update Time,Force Update Time,Time Unit
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,256.0,384.0,2452966.958420196,1804018.2135416658,295156.4010416667,,,,,ns
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,512.0,265.0,3579924.5560928336,2584753.6075471696,429978.56981132075,,,,,ns
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,1024.0,102.0,7025577.091411049,6240061.89215687,2305326.588235294,,,,,ns
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,2048.0,18.0,37909815.39835533,35779229.888888896,15841231.833333334,,,,,ns
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,4096.0,4.0,180377984.5358804,176793301.0,121657481.25,,,,,ns
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,8192.0,1.0,1152133964.0021324,1151322495.9999988,973912324.0,,,,,ns
MatrixMultiplication,Kokkos,,32,INTEL Data Center GPU Max 1550,16384.0,1.0,10936651750.002056,10918790656.999996,10253077094.0,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,32.0,730.0,1790250.7969777877,865644.1698630137,23846.575342465752,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,64.0,856.0,1289802.968445469,765484.7827102804,44802.42990654206,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,128.0,817.0,1217195.155461532,806502.0061199509,83863.8922888617,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,256.0,454.0,2289064.2552025253,1478232.0264317188,129751.54185022027,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,512.0,353.0,2640809.5485280156,2003043.368271953,270088.611898017,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,1024.0,121.0,6336855.290319063,5600439.479338842,2163834.7107438017,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,2048.0,25.0,31312282.886356115,27675561.679999985,15862624.0,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,4096.0,5.0,153995526.95453167,153058808.00000012,121794688.0,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,8192.0,1.0,1111515534.1103673,1085815075.9999993,979988480.0,,,,,ns
MatrixMultiplication,OpenCL,,32,INTEL Data Center GPU Max 1550,16384.0,1.0,10774258064.106106,10620844812.000002,10262917920.0,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,32.0,6943.0,111537.17021077301,111514.2847472274,111018.95650295261,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,64.0,4903.0,142429.24432255604,142394.78441770346,141417.1684682847,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,128.0,1879.0,477739.08786059316,372741.2490686536,472264.58116019156,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,256.0,1188.0,897075.9973644909,585489.6178451176,866066.8602693602,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,512.0,428.0,1817041.440109644,1619556.9275700941,1691308.9556074766,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,1024.0,92.0,9739141.977068199,7517110.271739126,8781320.293478262,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,2048.0,11.0,64829283.43625231,62083800.09090909,55792970.54545455,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,4096.0,2.0,452422261.0052675,451548611.9999998,414724000.0,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,8192.0,1.0,3393915441.352874,3390997663.9999986,3244270056.0,,,,,ns
MatrixMultiplication,OpenMP,,32,INTEL Data Center GPU Max 1550,16384.0,1.0,26084727794.863285,26032216681.999996,25489519176.0,,,,,ns
NBody,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,10.0,1.0,681507715.9553766,679393522.0,,0.0,3588000.0,1935360.0,3721760.0,ns
NBody,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,100.0,4.0,164133906.48085624,164082592.25,,0.0,5218080.0,2686560.0,30421000.0,ns
NBody,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,1000.0,2.0,426502758.40424,426360316.0,,0.0,6003920.0,2902000.0,303846880.0,ns
NBody,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,10000.0,1.0,2929249986.074865,2928741267.0000005,,0.0,6120320.0,2952480.0,2819373600.0,ns
NBody,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,100000.0,1.0,29174424021.97048,29168301673.000004,,0.0,9229760.0,17508160.0,28953597120.0,ns
NBody,Alpaka,,32,INTEL Data Center GPU Max 1550,10.0,1.0,646695062.9837811,644543502.0,,0.0,574654307.0,28572381.0,31906653.0,ns
NBody,Alpaka,,32,INTEL Data Center GPU Max 1550,100.0,1.0,511266774.03226495,510435615.9999999,,0.0,420223849.0,22719430.0,64506958.0,ns
NBody,Alpaka,,32,INTEL Data Center GPU Max 1550,1000.0,1.0,821699555.9632778,820808041.0,,0.0,291793637.0,24085906.0,502619527.0,ns
NBody,Alpaka,,32,INTEL Data Center GPU Max 1550,10000.0,1.0,7710845195.222646,7709426271.000001,,0.0,317751218.0,57665515.0,7331736652.0,ns
NBody,Alpaka,,32,INTEL Data Center GPU Max 1550,100000.0,1.0,174074468068.7785,174050424540.99997,,0.0,295271198.0,344010343.0,173430267187.0,ns
NBody,Boost,,32,INTEL Data Center GPU Max 1550,10.0,6.0,98827616.31160975,97605414.16666669,,0.0,2268426.6666666665,1756320.0,7173386.666666667,ns
NBody,Boost,,32,INTEL Data Center GPU Max 1550,100.0,5.0,137280239.53735828,136761595.59999996,,0.0,2686112.0,2307488.0,67744000.0,ns
NBody,Boost,,32,INTEL Data Center GPU Max 1550,1000.0,1.0,789329101.7971933,788613074.0000001,,0.0,2924800.0,2519840.0,716143040.0,ns
NBody,Boost,,32,INTEL Data Center GPU Max 1550,10000.0,1.0,7463285631.034523,7461877566.999999,,0.0,4835040.0,10161120.0,7342107200.0,ns
NBody,Boost,,32,INTEL Data Center GPU Max 1550,100000.0,1.0,97191108155.9956,97173774998.0,,0.0,4981920.0,19783040.0,96635814720.0,ns
NBody,Kokkos,Naive,32,INTEL Data Center GPU Max 1550,10.0,1.0,1320926427.8411865,1315582123.0,,0.0,806845520.0,20190714.0,479331627.0,ns
NBody,Kokkos,Naive,32,INTEL Data Center GPU Max 1550,100.0,9.0,79003784.33987498,78432603.66666667,,0.0,20533293.333333332,18241498.777777776,38239601.88888889,ns
NBody,Kokkos,Naive,32,INTEL Data Center GPU Max 1550,1000.0,3.0,270236398.4038432,269696766.00000006,,0.0,27246388.0,26665503.333333332,214376134.33333334,ns
NBody,Kokkos,Naive,32,INTEL Data Center GPU Max 1550,10000.0,1.0,2375941639.766097,2375355659.0,,0.0,69874884.0,52595305.0,2250312833.0,ns
NBody,Kokkos,Naive,32,INTEL Data Center GPU Max 1550,100000.0,1.0,22923909178.93499,22921030374.0,,0.0,71824437.0,96993382.0,22746464226.0,ns
NBody,Kokkos,Reduction,32,INTEL Data Center GPU Max 1550,10.0,10.0,70554734.06799138,70031737.29999971,,0.0,19569757.0,17431137.5,30400012.3,ns
NBody,Kokkos,Reduction,32,INTEL Data Center GPU Max 1550,100.0,6.0,138449045.6742545,137933639.4999999,,0.0,23381074.166666668,22348497.5,87762986.83333333,ns
NBody,Kokkos,Reduction,32,INTEL Data Center GPU Max 1550,1000.0,1.0,613338307.9431951,612986085.9999994,,0.0,33029199.0,31857145.0,544000529.0,ns
NBody,Kokkos,Reduction,32,INTEL Data Center GPU Max 1550,10000.0,1.0,4329053004.737944,4328385349.000001,,0.0,68775804.0,52170489.0,4204403658.0,ns
NBody,Kokkos,Reduction,32,INTEL Data Center GPU Max 1550,100000.0,1.0,105216740365.14014,105204722576.00002,,0.0,69771454.0,415787988.0,104724073208.0,ns
NBody,OpenCL,,32,INTEL Data Center GPU Max 1550,10.0,12.0,53218866.737248994,51713554.83333334,,0.0,1.5535795709418854e+19,17972518200252.0,1.4052670648159674e+17,ns
NBody,OpenCL,,32,INTEL Data Center GPU Max 1550,100.0,11.0,72424992.87663536,70560403.18181819,,0.0,1.5535773617257e+19,96000.0,1.4073748404981118e+17,ns
NBody,OpenCL,,32,INTEL Data Center GPU Max 1550,1000.0,1.0,690871756.0581863,688293193.0000002,,0.0,1.5535773617256999e+19,992000.0,1.4073748404981114e+17,ns
NBody,OpenCL,,32,INTEL Data Center GPU Max 1550,10000.0,1.0,7446927750.948816,7441641216.000001,,0.0,1.5535773617267229e+19,9984000.0,1.4073748404981114e+17,ns
NBody,OpenCL,,32,INTEL Data Center GPU Max 1550,100000.0,1.0,96992704030.12633,96971926204.99998,,0.0,1.553577361735725e+19,99984000.0,1.4073748404981114e+17,ns
NBody,OpenMP,Naive,32,INTEL Data Center GPU Max 1550,10.0,10.0,72032573.86572659,71764409.49999999,,0.0,33262448.3,13885527.5,24766819.6,ns
NBody,OpenMP,Naive,32,INTEL Data Center GPU Max 1550,100.0,4.0,164463596.7677459,164373190.75,,0.0,32331517.5,14675418.5,117340792.0,ns
NBody,OpenMP,Naive,32,INTEL Data Center GPU Max 1550,1000.0,1.0,1754265819.6762204,1752872945.0,,0.0,40812161.0,17750747.0,1695314531.0,ns
NBody,OpenMP,Naive,32,INTEL Data Center GPU Max 1550,10000.0,1.0,34698444878.216835,34691993933.0,,0.0,99723890.0,350592626.0,34245485278.0,ns
NBody,OpenMP,Naive,32,INTEL Data Center GPU Max 1550,100000.0,1.0,1318029186503.9617,1317644112977.0,,0.0,180723591.0,372843293.0,1317466318293.0,ns
Polyhedral,AdaptiveCpp,Eros,32,INTEL Data Center GPU Max 1550,14744.0,1.0,1562856463.715434,1558895704.0000002,,,,,,ns
Polyhedral,AdaptiveCpp,67P_ESA_NAVCAM_Jul2015data_256k,32,INTEL Data Center GPU Max 1550,255932.0,1058.0,838415.2082286226,536123.9716446123,,,,,,ns
Polyhedral,AdaptiveCpp,25143_Itokawa_200k,32,INTEL Data Center GPU Max 1550,196608.0,1000.0,758450.8690051734,514382.3379999999,,,,,,ns
Polyhedral,AdaptiveCpp,a8567,32,INTEL Data Center GPU Max 1550,2780.0,1371.0,870960.0356962453,531173.7592997807,,,,,,ns
Polyhedral,AdaptiveCpp,SHAPE_SFM_3M_v20180804,32,INTEL Data Center GPU Max 1550,3145728.0,1885.0,616764.6361618681,423290.5061007962,,,,,,ns
Polyhedral,AdaptiveCpp,4179toutatis,32,INTEL Data Center GPU Max 1550,12796.0,2084.0,518750.0921129866,344697.2250479836,,,,,,ns
Polyhedral,AdaptiveCpp,hartley2_2012_cart,32,INTEL Data Center GPU Max 1550,32040.0,2033.0,529499.5960095541,356106.6384653225,,,,,,ns
Polyhedral,Alpaka,Eros,32,INTEL Data Center GPU Max 1550,14744.0,1.0,1312961561.139673,1308530684.0,,,,,,ns
Polyhedral,Alpaka,67P_ESA_NAVCAM_Jul2015data_256k,32,INTEL Data Center GPU Max 1550,255932.0,1.0,1355484922.8821695,1350328002.0,,,,,,ns
Polyhedral,Alpaka,25143_Itokawa_200k,32,INTEL Data Center GPU Max 1550,196608.0,1.0,1029539549.7232676,1028488649.9999999,,,,,,ns
Polyhedral,Alpaka,a8567,32,INTEL Data Center GPU Max 1550,2780.0,1.0,691197712.905705,690679642.0000001,,,,,,ns
Polyhedral,Alpaka,SHAPE_SFM_3M_v20180804,32,INTEL Data Center GPU Max 1550,3145728.0,1.0,737035342.0265019,735915971.0000007,,,,,,ns
Polyhedral,Alpaka,4179toutatis,32,INTEL Data Center GPU Max 1550,12796.0,1.0,677745216.9917524,677211047.0000001,,,,,,ns
Polyhedral,Alpaka,hartley2_2012_cart,32,INTEL Data Center GPU Max 1550,32040.0,1.0,681689866.8184876,681144016.0000011,,,,,,ns
Polyhedral,Boost,Eros,32,INTEL Data Center GPU Max 1550,14744.0,7807.0,102801.36020900162,78141.04969898809,,,,,,ns
Polyhedral,Boost,67P_ESA_NAVCAM_Jul2015data_256k,32,INTEL Data Center GPU Max 1550,255932.0,5413.0,157918.91928663783,129291.664696102,,,,,,ns
Polyhedral,Boost,25143_Itokawa_200k,32,INTEL Data Center GPU Max 1550,196608.0,6218.0,137690.34208803554,112838.83161788393,,,,,,ns
Polyhedral,Boost,a8567,32,INTEL Data Center GPU Max 1550,2780.0,9939.0,93017.05260606752,70380.51373377598,,,,,,ns
Polyhedral,Boost,SHAPE_SFM_3M_v20180804,32,INTEL Data Center GPU Max 1550,3145728.0,778.0,911477.2193899958,884593.50128535,,,,,,ns
Polyhedral,Boost,4179toutatis,32,INTEL Data Center GPU Max 1550,12796.0,9675.0,95794.7417381352,71877.48361757146,,,,,,ns
Polyhedral,Boost,hartley2_2012_cart,32,INTEL Data Center GPU Max 1550,32040.0,10023.0,100183.8906602619,74638.69889254747,,,,,,ns
Polyhedral,Kokkos,Eros,32,INTEL Data Center GPU Max 1550,14744.0,1.0,3186032573.6925006,3182391697.0,,,,,,ns
Polyhedral,Kokkos,67P_ESA_NAVCAM_Jul2015data_256k,32,INTEL Data Center GPU Max 1550,255932.0,2270.0,451406.508290295,362896.35066079296,,,,,,ns
Polyhedral,Kokkos,25143_Itokawa_200k,32,INTEL Data Center GPU Max 1550,196608.0,2231.0,391028.2856760966,298752.9121470194,,,,,,ns
Polyhedral,Kokkos,a8567,32,INTEL Data Center GPU Max 1550,2780.0,2699.0,386595.18409317493,298951.142645424,,,,,,ns
Polyhedral,Kokkos,SHAPE_SFM_3M_v20180804,32,INTEL Data Center GPU Max 1550,3145728.0,995.0,932011.721496606,816189.4140703499,,,,,,ns
Polyhedral,Kokkos,4179toutatis,32,INTEL Data Center GPU Max 1550,12796.0,2436.0,336595.9134105783,251362.63669950704,,,,,,ns
Polyhedral,Kokkos,hartley2_2012_cart,32,INTEL Data Center GPU Max 1550,32040.0,2654.0,334285.34439371194,245003.07761868928,,,,,,ns
Polyhedral,OpenCL,Eros,32,INTEL Data Center GPU Max 1550,14744.0,10921.0,89382.16388794531,64083.798370112636,,,,,,ns
Polyhedral,OpenCL,67P_ESA_NAVCAM_Jul2015data_256k,32,INTEL Data Center GPU Max 1550,255932.0,5775.0,149658.61108460466,124436.30891774895,,,,,,ns
Polyhedral,OpenCL,25143_Itokawa_200k,32,INTEL Data Center GPU Max 1550,196608.0,6769.0,131380.11007376146,105095.10784458568,,,,,,ns
Polyhedral,OpenCL,a8567,32,INTEL Data Center GPU Max 1550,2780.0,11896.0,82536.49781535116,58568.375840618595,,,,,,ns
Polyhedral,OpenCL,SHAPE_SFM_3M_v20180804,32,INTEL Data Center GPU Max 1550,3145728.0,791.0,897347.8929489361,873433.9873577765,,,,,,ns
Polyhedral,OpenCL,4179toutatis,32,INTEL Data Center GPU Max 1550,12796.0,10616.0,88868.43348117075,64570.39883195193,,,,,,ns
Polyhedral,OpenCL,hartley2_2012_cart,32,INTEL Data Center GPU Max 1550,32040.0,10039.0,90916.7061350102,66591.15499551744,,,,,,ns
Polyhedral,OpenMP,Eros,32,INTEL Data Center GPU Max 1550,14744.0,1.0,1171132572.926581,1160807470.0,,,,,,ns
Polyhedral,OpenMP,67P_ESA_NAVCAM_Jul2015data_256k,32,INTEL Data Center GPU Max 1550,255932.0,302.0,2197697.4826700836,2197336.400662252,,,,,,ns
Polyhedral,OpenMP,25143_Itokawa_200k,32,INTEL Data Center GPU Max 1550,196608.0,400.0,1737905.5346827954,1737694.797499998,,,,,,ns
Polyhedral,OpenMP,a8567,32,INTEL Data Center GPU Max 1550,2780.0,2587.0,271886.55078284384,271047.05527638184,,,,,,ns
Polyhedral,OpenMP,SHAPE_SFM_3M_v20180804,32,INTEL Data Center GPU Max 1550,3145728.0,26.0,25199889.52777707,25196459.961538475,,,,,,ns
Polyhedral,OpenMP,4179toutatis,32,INTEL Data Center GPU Max 1550,12796.0,2044.0,340998.18939077004,340958.16536203603,,,,,,ns
Polyhedral,OpenMP,hartley2_2012_cart,32,INTEL Data Center GPU Max 1550,32040.0,1382.0,497937.48110910144,497877.6302460212,,,,,,ns
VecAdd,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,1000.0,755.0,1214716.4305314324,782211.7695364237,4253.0331125827815,,,,,ns
VecAdd,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,10000.0,1013.0,866986.7380710662,635947.864758144,5365.449160908193,,,,,ns
VecAdd,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,100000.0,885.0,1440636.8552080991,1002241.1740112997,5165.74011299435,,,,,ns
VecAdd,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,1000000.0,229.0,2765659.318106273,2349876.951965067,7606.637554585152,,,,,ns
VecAdd,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,10000000.0,20.0,39153528.469614685,38203172.64999997,63600.0,,,,,ns
VecAdd,AdaptiveCpp,,32,INTEL Data Center GPU Max 1550,100000000.0,1.0,996603023.7264931,982905503.0000005,624480.0,,,,,ns
VecAdd,Alpaka,,32,INTEL Data Center GPU Max 1550,1000.0,904.0,1180115.0440963693,878114.1061946905,474447.0,,,,,ns
VecAdd,Alpaka,,32,INTEL Data Center GPU Max 1550,10000.0,297.0,2292876.650801913,1890220.1952861957,1366698.1818181819,,,,,ns
VecAdd,Alpaka,,32,INTEL Data Center GPU Max 1550,100000.0,543.0,1882272.5469496918,1413361.198895028,864930.9355432781,,,,,ns
VecAdd,Alpaka,,32,INTEL Data Center GPU Max 1550,1000000.0,202.0,3718153.5551306047,3199440.935643562,1827500.6485148515,,,,,ns
VecAdd,Alpaka,,32,INTEL Data Center GPU Max 1550,10000000.0,6.0,86001199.43730533,83771039.16666684,56566027.833333336,,,,,ns
VecAdd,Alpaka,,32,INTEL Data Center GPU Max 1550,100000000.0,3.0,196930489.81328806,193125774.66666642,62685252.0,,,,,ns
VecAdd,Boost,,32,INTEL Data Center GPU Max 1550,1000.0,809.0,920740.6958475322,659870.4857849197,325425.4907292954,,,,,ns
VecAdd,Boost,,32,INTEL Data Center GPU Max 1550,10000.0,576.0,1557870.6629134507,1154505.9062499995,666463.3993055555,,,,,ns
VecAdd,Boost,,32,INTEL Data Center GPU Max 1550,100000.0,358.0,2046821.5621987034,1592530.8296089375,1009957.9776536312,,,,,ns
VecAdd,Boost,,32,INTEL Data Center GPU Max 1550,1000000.0,114.0,5937618.783495406,5437299.921052628,2855581.710526316,,,,,ns
VecAdd,Boost,,32,INTEL Data Center GPU Max 1550,10000000.0,18.0,29676264.229541022,29106759.833333366,9840444.333333334,,,,,ns
VecAdd,Boost,,32,INTEL Data Center GPU Max 1550,100000000.0,2.0,355226880.4050982,353754551.4999998,87623064.0,,,,,ns
VecAdd,Kokkos,,32,INTEL Data Center GPU Max 1550,1000.0,1.0,573290097.0615447,568765602.0,558904259.0,,,,,ns
VecAdd,Kokkos,,32,INTEL Data Center GPU Max 1550,10000.0,475.0,3043942.889688831,1376789.8715789476,418948.62315789476,,,,,ns
VecAdd,Kokkos,,32,INTEL Data Center GPU Max 1550,100000.0,268.0,2656209.287789664,2050187.0820895527,527975.7985074627,,,,,ns
VecAdd,Kokkos,,32,INTEL Data Center GPU Max 1550,1000000.0,125.0,6986910.01534462,6405107.016000002,482006.344,,,,,ns
VecAdd,Kokkos,,32,INTEL Data Center GPU Max 1550,10000000.0,11.0,56747733.19201036,56096414.3636364,947857.3636363636,,,,,ns
VecAdd,Kokkos,,32,INTEL Data Center GPU Max 1550,100000000.0,1.0,810916224.0289152,805120452.9999998,3185443.0,,,,,ns
VecAdd,OpenCL,,32,INTEL Data Center GPU Max 1550,1000.0,718.0,1693477.5279103299,830382.0,5007.019498607242,,,,,ns
VecAdd,OpenCL,,32,INTEL Data Center GPU Max 1550,10000.0,915.0,1049529.647078019,743213.6295081966,5103.912568306011,,,,,ns
VecAdd,OpenCL,,32,INTEL Data Center GPU Max 1550,100000.0,439.0,2353303.2914296915,1529868.5261958998,5636.082004555808,,,,,ns
VecAdd,OpenCL,,32,INTEL Data Center GPU Max 1550,1000000.0,121.0,5480234.014747803,4608172.024793387,9939.834710743802,,,,,ns
VecAdd,OpenCL,,32,INTEL Data Center GPU Max 1550,10000000.0,9.0,62780484.919332795,61724624.77777784,338702.22222222225,,,,,ns
VecAdd,OpenCL,,32,INTEL Data Center GPU Max 1550,100000000.0,1.0,698672362.1375859,632008239.0000011,573120.0,,,,,ns
VecAdd,OpenMP,,32,INTEL Data Center GPU Max 1550,1000.0,13707.0,51106.32230723992,51095.45086452177,50704.387466258115,,,,,ns
VecAdd,OpenMP,,32,INTEL Data Center GPU Max 1550,10000.0,2930.0,301668.32142137625,202604.33720136515,297713.1467576792,,,,,ns
VecAdd,OpenMP,,32,INTEL Data Center GPU Max 1550,100000.0,2216.0,412755.6462318297,331436.42689530697,376537.0036101083,,,,,ns
VecAdd,OpenMP,,32,INTEL Data Center GPU Max 1550,1000000.0,352.0,4049474.9290783973,2131932.3551136362,3337408.596590909,,,,,ns
VecAdd,OpenMP,,32,INTEL Data Center GPU Max 1550,10000000.0,25.0,28170436.49032712,25744364.16000001,10782356.88,,,,,ns
VecAdd,OpenMP,,32,INTEL Data Center GPU Max 1550,100000000.0,2.0,288046916.94676876,282670661.9999997,62613351.5,,,,,ns
